label,comment
positive,"ডিজলাইক দিয়ে,  মেগাবাইট ক্ষয়ের প্রতিশোধ নিন সবাই।"
positive,আটা ময়দা সুজি।
offensive,গুশটি চুদি
offensive,চুদি
positive,"হা করে দেখছি, বলার মত কিছু খুজে পাচ্ছি না। "
offensive,বালডা
positive,রেবা আমি তোমাকে  অনেক  পছন্দ  করি   মামনি
positive,বাহ
offensive,"সব মেয়েরা তর মত কাস্টা জাতের না বাল পাকনা,"
positive,জাতি আজ আপনার মেকাপছাড়া ছবি দেখতে চায়।
offensive,এসব বাল চাল দেখার জন্য কি wifi দিয়া ফেসবুক চালাই
positive,আমনে কি কইছেন কিছু বুঝিনাই। এলিয়েনের ভাষার মতো লাগছে সব
offensive,"বাহ বাহ, বাংলায় কথা বলার ফাকে দুই তিনটা ইংরেজি ঢুকিয়ে দিলে ( সহজ কথায়- বাংলাকে f..k করলে ) আর ২ কিলো আটা লাগালেই যদি স্মার্ট হওয়া যায়, তাহলেতো আমাদের কাজের বুয়াটা ও অনেক স্মার্ট।   বইনরে, তোইতো মোটামোটি ভালই কাইল্লা। ময়ূর হওয়ার আর কি দরকার। আর সস্তা ভাব লইসনারে আপু। জানস বাইরের মানুষরা তোদের এসব ক্ষ্যাতপনা দেখলে আমাদের সম্পর্কে কি ভাববে???"
offensive,আপু ছেলেরা নামাজী মেয়েদের বিয়ে কৱতে চায়...আর  হষ্টি - নষ্ঠী করার জন্যে  সুন্দর আই-ব্রু ওয়ালা মেয়ে কে চায়.. এটি এক জন সূ-পুরুষ এর মতামত....
positive,মুখে ১০০০ এনার্জি বাল্ব আর হাতে লোডশেডিং
positive,"প্রাইমারের কাজ কি জানো? কিছুনা। বেশি একটা চেঞ্জ আনেনা।  যেরকম তুমি ওর লাইফ থেকে চলে গেলে বেশি একটা চেঞ্জ হবেনা? ওইরকম!!  ""DEAD"" "
positive,এটা দেখার পর হাজার ছেলের মাথা ঘুরবে
positive,বইটা মেয়ে পটানোর উপর লিখলে হয়তো আরো ও বেশি বিক্রি হতো। আর রোস্টিং টা ও কম হতো
offensive,গরীবের বিনুদুন নিজেরে অনেক বড় কিছু ভাবেন! অাসলে অাবাল এর চাইতে অার বেশি কিছু নন অাপনি!
positive,কমেন্ট পড়তে আসছি!!
positive,নাইট ড্রেস
positive,আঁটা ময়দা সুজি দিয়ে সাদা হয়ে গেছে
positive,বয়স কমেছে মনে হচ্ছে
positive,অকা❤
positive,কখনো কোন মেয়েকে নিয়ে গবেষণা করো না।নিজের অজান্তেই মেয়েটির মায়ায় পরে যাবে  #রোমান্টিক_ওমর
positive,একটু আটা ময়দা কম মারলেই পারতেন.... এডা দেইখা মনটা ভাইঙ্গা গেলো... ❎
positive,এই মাইয়াতোabnormal
positive,"হাই রাবা,তোমার প্রিয় পুরুষের নাম কি"
positive,কানের দুল দেখা গেলে ইউ উইল লুক লাইক সবাই অনেক জেলাস ফিল করবে..... উম্মায়ায়ায়ায়াহহহহ
positive,"দূরত্বে কি শূন্যতা নয়, একাকিত্ব অসহায় নয়, নিবর নিস্তব্ধতা ভুল ভালোবাসার অদৃশ্য হওয়ার কারণ।"
positive,"জন ধরদি আপ্পা মাছি, মসা নিজের ঘরে ডুকার জন্য ঠোঁট ক্ষান খোলা রাখছেন"
positive,"তুমহার বিডিও হামি চেহার দেয় গ্রুপে, আবহার মেসেজ করি, মাইয়াদের কে"
positive,বিউটি♥
positive,"দুই বান্ধবীর কথোপকথন……………. ১ম জন – এক ছেলেকে আমি আজ বোকা বানাইছি। ২য় জন – কেমনে ? ১ম জন – ওর কাছ থেকে ৫০০ টাকা নিয়ে সেন্ডেলের ফাকে লুকিয়ে রেখেছিলাম| ২য় জন – তারপর কি হলো, বলনা! ১ম জন – আর গাধাটা আমার ব্রার মধ্যে আধা ঘন্টায়ও খুজেও টাকাটা পায় নাই।"
positive,ডায়নোসর ব্যাক এগেইন
positive,তুই কালকে  বাইচা থাকবি কিনা ঐডা ভাব.. এমন ও হয়তে পারে আল্লাহ আজকে তর মৃত্যু লিখা রাখছে... ফ্যাশান বাদ দিয়া আল্লাহ কে ডাক... শুধু মাএ মুসলিম নাম দেখেই বুঝলাম আপনে একজন মুসালমান
positive,মেকাপ ছাড়া বাড়া ছবি দে পারলে দেখবি তোরে দেইখা কুওায় ও মুতবো না সিওর
offensive,চুলের আগায় বাচ্চা শিশুর হাগু লাগিয়ে কাকতাড়ুয়া সাঁজতে আসছে সবার প্রিয় বাড়া খান!
positive,কেমনে পার এতগুলা ময়দা দিতে
positive,"ভন্ডামি আর কত দেখতে হবে,?.."
positive,এমনকি স্যোসাল ওর্গানাইজেশনও আপনাকে ছাড়ছে না :3
positive,ডায়নেসোর
positive,ক্রেডিট যে দেন এর জন্য কি টাকা নেন?
offensive,সেতি দেহি সবার সামনে আমারে চুম্মা দিতাছে
positive,খাইছে আমারে
positive,এত ময়দা মেখে কি লাভ এক দিন ত মরেই জাইবা
positive,খানের বয়স নাকি ১৯
positive,জুতা কইত্তে নিসেন আফু
positive,ওমাইগড লিপস্টিক আর ব্যাগ বাদে বাকি গুলো নাকি নিজের টাকাই কিনা
positive,"কেন জানি তরে দেখলে আমার চুলকায়, কারন তর মত ফাকিং একটা girlfriend  ছিলো আমার  "
positive,"আপু আপনার পিকেও হাহাহা পড়ে তাইলা তো  আমাদের পিকে হাহাহাহাহা পড়ে এর পরে আর রাগ হবার,দুঃখ পাওয়ারই কিছু নাই"
positive,"জুতা আর জামাকাপড় গুলাও রেফার করে দিলে ভালো হতো.. ১৪ তারিখ আমার গফ রে দিতাম,,,সে আবার আপনার অনেক বড় ফ্যান"
positive,আমি ক্রাশ খাওয়া টা মেয়েটার জীবনে অভিশাপ হয়ে দাড়াঁলো।বিশ্রী ছবি ছাড়া কিছু দেয় না আজকাল
offensive,পউট করে ঠোঁটকে কিভাবে কুত্তার পুটকি বানাতে হয় তা শেখাচ্ছে আমার কলিজা বাড়া খান
positive,অন্যের লিপস্টিক এবং ব্যাগ নিয়া ছবি তোলেন ক্যান??  নিজে কিনে ব্যবহার করতে পারেন না!
positive,ফ্রেন্ড রিকোয়েস্ট পাঠাইছি। এক্সেপ্ট কইরো।
positive,উপরে সাদা পা গুলা কালা কালা কেন?? টাকা পয়সা সব চেহারাতে ঢাল্লে হবে??ছেলেরা আগে পা দেখে
positive,ওরে বাবা হেতির বয়স নাকি ১৯। এটা তো দেখি আফগানিস্তান এর লেগ স্পিনার রাশিদ খানের দেশি ভার্সন
positive,১৯ বছর এ তোমাকে এখনি মহিলা মহিলা লাগে আর আমাকে মনে হয় একটা পিচ্চি মাইয়া.. এই দুনিয়া এতো নিষ্ঠুর কেন??
positive,আপ্নারা যারা বাংলিশ কমেন্ট করেন তারা প্লিজ বানানটা ঠিকভাবে লিখবেন যাতে করে আমরা যারা কমেন্ট পড়তে আসি তাদের যেন পড়তে অসুবিধা নাহ হয়
positive,হায় ডায়নোসর
positive,কলকাতা এ এসো raba
offensive,এত ইংরেজি চোদাও কেরে
positive,বেশি পন্ডিত সাজতে গিয়ে এখন তোমাকে বয়স্ক লাগে।
offensive,ঝিংকু মামনি বাঁড়া খান
positive,মাশাআল্লাহ
positive,আমারে টপ ফ্যানে দেখান উচিত। :-(
positive,প্রিয় আপু❤
positive,"রাবা আপু সরি টু সে আপনার নামটা কেন জানি ""বাবা with বাবা খান "" পড়ে ফেলি"
positive,আইসে আমার সেলিবেডি..  . হালার বুড়ি মেকআপ কইরা যোয়ান থাকছ..  Live এ আইসা বাল ফালাও
positive,মেকাপ দিয়ে বেদের মেয়ে জোছনা।  আর মেকাপ ছাড়া কাজের মেয়ে জোছনা।  হা হা হা
offensive,চুদে মাংগে রাইফেল কান্দে
positive,লাইভে আসবা ভালো কথা সেটা এই পিক দিয়া বলার কি আছে।শুধু স্ট্যাটাস  দিলেই তো পারো। হিমালয়ের  চূড়ায়  গিয়ে একটু মুতে আসো তাহলে মাথা ঠিক হবে
positive,"বেবি,  তোমাকে কতোবার বলচি যে ফেইসবুকে পিক দিবানা  ফালতু পোলাপান হাহা রিয়েক্ট দিয়া মজা নিবো.. আগে আমাকে ইনবক্সে দিবা, আমি এপ্রুভ করে এডিট কইরা নেকাপ লাগায় দিবো মুখে  তারপর দিবা.. আর হ্যা, আমার হাহা রিয়েক্ট দেয়ার অধিকার আছে, তাই দিলাম"
positive,আপু কেমন আছেন?
positive,আহ আহ আহ আহ আহ
positive,আসছে ময়দার দোকান..
positive,ভান্দবি কেমন আছ
positive,ওহে রাবা এতো সুন্দর হাসি দিয়া আর কতো ক্রাশ খাউয়াবা
positive,damn gorgeous   মাথাই নষ্ট রুপকুমারী।
positive,একবারে শাহ সিমেন্ট এর আস্তর মারছে ডিজিটাল ঝাড়ু দিয়া  তার উপর আবার বার্জার এর ডিস্টাম্পার এর প্রলেপ দিলো বাহহহ মচতকার
positive,মেক-আপ ছাড়া গতি নাই
positive,নদীতে একটা ডুব দিয়া উঠলেও তোমার হাইলাইটার চকচক করবে আপু
positive,আপু সেই লাগছে তোমাকে
offensive,মুখটারে একেবারে প্লাস্টিক বানাই ফেললা মুর চুনাডা
positive,নাখ ছোট করার কোন কসমেটিক্স নাই না?
positive,পিক টা এত এডিট করা হইসে পুরাই জ্বইল্লা গেছে। জীবনে সেরেনা উইলিয়ামস ভেনাস উইলিয়ামস বারাক ওবামা এদের পিক এত এডিট করতে দেখছো??
offensive,"এই প্লাস্টিক+আটা+ময়দা+সুজির  রাবিস্টারে যেই দিনই এফ,বিতে দেখি, আমার দিনটাতে & রাতটাতে পুরা কুফা লাগে। সাকসেসফুল কাজও বিগরে আনসাকসেস হয়ে যায়।  এই বাস্টার্ড মহিলা ছেলেদের বেপারে বলে, এইটা ২০১৯ ইং। ছেলেদের বাদ্দ দিয়া দাও,  ফেলাইয়া দাও,  ২ পয়সার কুত্তী মাগি কোথাকার।  ব্লাডি ফাদার ফাকার,  তরে আমি মাগনা দিলেও থুতু মাইরা তরে ময়লার ডাস্টবিনে ফেলাইয়া দিমু। কারণ এইটা ২০১৯ ইং। তোর মতো মেকাপ ডিপেন্ডেড বিউটিফুলরে,  এই ২০১৯ ইংরেজির পোলাপাইনরা ভাড়ায় খাটায় কিন্তু নিজেরে সেইফ রাখে HIV Positive এর ভয়ে।  হা হা হা।  তুই আর ২০১৯ এর পলাপাইনরে কি বাদ্দ দিবি আর কি ফেলাই দিবি?"
offensive,"ভবিষ্যৎ তো উজ্জ্বল হয়েছে অনেক আগেই বাড়াপু,ছবিটাই কি উজ্জল ভবিষ্যতের জন্য যথেষ্ট নাহ!"
positive,"যে পরিমাণে আটা ময়দা মাখছেন,তাতে এক অনাহারীর এক বেলার দুইটা খাবার রুটি হয়ে যেতো"
positive,ধোকা
offensive,হেতি তো আবালরেও হার মানাইল
positive,তুমি পার ও!!!!!
positive,চাবায়ে চাবায়ে কথা বলো কেন।পাগল হয়ে যায়।
positive,"আন্টিরা বলে, তাই বলে তুমি এভাবে ভেঙচি মারবা নাকিভাল ভাল"
positive,আপু তোমার কথা সত্যিই দরুন
positive,এক্সপ্রেশনগুলা সেইইইইই
positive,"একটু কথায় ভুল আছে.. ""ওটা Graduate নয় graduation Complete করে এসেছে"" হবে.."
offensive,তুমি এরকম করলে বাংলাদেশেরর হোগা ম্রা সারা।
positive,হায়রে রুবা খান আপনারে যে আল্লাহু তা কোন মাটি দিয়া বানাই ছেন এক মাত্র উনিই জানেন।
positive,আপ্নেরে তো বেটা বেটা লাগে দেখতে
positive,বাপরে কি কথা যানেরে
offensive,হিজরা
positive,সেফুদা
offensive,৩ টা বিচি ওয়ালি রাবা হিজলা এইটা
offensive,হিজড়া ঝাকানাকা পুটকি খান
offensive,"এমা, রাবা ভাইয়ার খোচা খোচা দাড়ি"
positive,আমি মনে করি এইটা Fun post ছিল। কিন্তু Cmnt Boxএ আসার পর জানতে পারলাম আপনি  যাদের কে আনন্দ দেওয়ার জন্যে এসব করছেন তারা মজা জিনিসটা একদমই বুঝে না। Shame All Friends
positive,Ahmad Azim তোর মতো দেখতে দোস্ত
positive,আটা ময়দা সুজি
positive,কি মায়া ♥
positive,আপি তোমার চুলে এইটা কি কালার দিসো?
offensive,বাড়া আপি
positive,"বিয়ে নিয়ে আর কোনো কনটেন্ট মেইক কইরেন না,প্লীজ"
offensive,বাড়া খান কি কয়
positive,বেডিটা দিন দিন বেদ্দপ হয়ে যাচ্ছো!
positive,বিয়ে কবে করতেছেন আমাকে?
offensive,What the hell ?  7 months of no sleep??? মানে কি? জাতি কি আবাল?
offensive,"বাড়িওয়ালার মেয়ে সুমি যদি তুমি এই ছবিটি দেখে থাকো তাহলে মটর ছাড়ো, কলে পানি নাই। অনেক্ষণ টয়লেটে বসে আছি।"
offensive,বালের বই একটা গল্প ও ভাল না।  আমার ওটো স্ট্রানলেটর ও পারলো না স্ট্রানলেট করতে। আবার  ২১ শে বই মেলা মাইরাইছে
offensive,"সাহিত্য বুঝে না,আবার‌ নাকি বইও লিখছে।এইসব কোন বইয়ের মোড়ক!নিজের প্রতিবন্ধী চেহারা বইয়ের উপর ভিউ।কোত্থেকে যে এইসব পাগলা গরদ আসে"
positive,লেখক বা লেখিকা হওয়া বড় কথা নয়।  সবচেয়ে বড় কথা অাপনার লেখায় কতখানি প্রাণ এবং অন্তরযামী ভালবাসা নিহিত অাছে এবং পাঠকের অনুপ্রেরণা ও থাকতে হবে।  চেষ্টা করছেন ভাল কথা।  কিন্তু বাংলা ভাষাকে নতুন একটা ডিকশনারি যোগ করলেন।  জাতী অাপনাকে সারা জীবন মনে রাখবে।
positive,মাথার তার এক রাবা আপুর ছেড়ে নাই।আর মেয়ে মানুষের কমেন্ট করে দেখেন।
positive,তোমার বই তুমি রাখ বই না লিখে পারলে রাস্তাঘাটে ঝাড়ু দাও কোনো যোগ্যতা আছে এই বইয়ের মেলায় স্থান পাওয়ার?
offensive,তেলাপোকাও একটা পাখি ইনিও একজন লেখিকা
offensive,তোমার মরনের চুলকানি উঠছে আমি তোমায় মলম লাগাইয়া দিমু
offensive,বাড়া খানের একি হাল
positive,♥♥
positive,এসব ঢং না করে আম্মুকে রান্না ঘরে গিয়ে সাহায্য করো।
positive,জনিদার লেখা বই
positive,আমার একটা জাস্ট ফ্রেন্ড চাই।   বান্ধবী হইলে কথাই নাই।  ❤❤
offensive,"বান্ধobi,,, Baড়া চুshbi?"
positive,যttoসob বalচal
positive,এই মেয়েটা কে?
positive,যেদিন প্রথম জেনেছিলাম তুমি আমাকে ভালবাসো আমি নির্বাক হয়ে তোমার মুখের দিকে তাকিয়েছিলাম তুমি জানোনা কি প্রচন্ড কান্না পাচ্ছিলো আমার ইচ্ছা করছিলো দৌড়ে এতোটা দূরে চলে যাই যেখান খেকে আমার কান্নার শব্দ তুমি শুনবে না যদিও সে কান্না ছিলো আমার সুখের এমন কান্না আমি সারাজীবন কাদতে চাই তবুও আমি বুঝে গিয়েছিলাম আমার কান্না তুমি দেখতে পারবেনা ..!!
positive,"আগামী  ফ্রেব্রুয়ারী ২৯,৩০ ও ৩১  তারিখে সারাদেশে tiktok বন্ধ থাকিবে আল্লাহ কতগুলি মেয়ে অন্ধ হবে"""""
offensive,রাba  খানের বই  পড়তে পড়তে আমার নুনু দিয়ে দুই ফটা পানি বের হইছে  এখন কি আমার পাপ হব্বে পাপ
positive,কি এপ্স দিয়ে এডিট করেছো নাম টা বলো।
offensive,২৭০ টাকা ফেরত দিতে হবে নাহলে ভোক্তা অধিকার  আইনে মামলা করবো। চ্যাটের বই লিখছে। শাওয়া একটা
positive,আমিও একটা বই লিখুম আসিফের ফেসবুক লাইক সমগ্র। ফেসবুকে যত পোস্টে আমি লাইক দিছি তা পাওয়া যাবে।
positive,ঐ বলদ তোরে ক্যাডা কইছে বই লিখতে? পাবলিকের হোগা মারা শেষ বইয়েরও মারবি তাই বলে?? এমনেই তোরে সহ্য হয় না ক্ষমা দে জ্ঞান বেশি হয়ে গেছে তোর তুই পানিতে ভিজাই খাঁ পাবলিকরে খাওয়াইস না #বাড়া_খান
positive,"বইটা কিনলাম, স্বাভাবিক  একটা গল্প পড়ার পরে মনে হয়লো এই বই এর পাতা দিয়ে শুধু ঝালমুড়ি বিক্রি করা যাবে।এখন ঝালমুড়িওয়ালাও এই বইটা নিতেছে না।এখন আমি কি করব??"
positive,বই এর কথাটা শুনে খুশীতে পাশে বসা ভাবিকে জড়িয়ে ধরলাম এখন একটু ভালো লাগছে
positive,পৃথিবীতে Dslr আছে বলে   আজ কাকের মতো মেয়েরা   বকের মতো রুপ ধারন করে
positive,ভবিষ্যৎ বাচ্চার জন্য সুন্দর নাম হারানোর ফলে ভবিষ্যৎ বরের জন্য বড় কিছু উপহার দেয়া যায়
positive,"শেক্ষমেশ শিড়ির এ্যাড!!!! বাট,পেমেন্ট পাওনি মনে হচ্ছে!! মেম্বার ওনলি ২৫৬জন"
positive,সকাল বিকাল রাত....  তোমার প্রতি ক্রাস খাওয়া এক অদবুত অভ্যাস হয়ে গেছে
positive,সালমান মুক্তাদিরের পর কি রাবা খান কে আমরা নেক্সট ইউটিউবার হিসেবে দেখতে চাই?
offensive,"-প্রথমে আসে ভালোবাসা  -তারপর আসে পুষুর বালোভাসা -তারপর আসে তোমার আমার শেষ রাতে ভং ধরা ভালোবাসা, জানু,চুনা, উম্মা এগুলা"
offensive,"ইচ্ছা করতাছে পদ্মা সেতুর একটা পিলার তোর পুটকি দিয়া ঢুকাই দেই, কিন্তু সরকার আমারে বিরোধী দল ভাববো তাই বাঁইচ্যা গেলি রে বান্দির পুত"
positive,শাড়ী তে বাঙালী নারী আর তা যদি হয় আপনার মতো অসাধারণ সুন্দরী নারী
positive,আমার দেখা সুন্দর ছবি গুলার  তালিকায় এটি স্থান পেল
positive,বাংলাদেশ এর গর্ব বাংলাদেশে ঠিক এই রকম একটাই নায়কা প্রয়োজন ছিলো .আর বাংলাদেশ সেটা পেয়ে গেছে
positive,বুড়ি হয়ে যাচ্ছ কেন দিন দিন?  আর এমনেতেও সব কিছু কেমন নিয়ন্ত্রণহীন লাগছে।  এ ভাবে চলতে থাকলে তো আমার ক্রাশ চেঞ্জ হয়ে অন্য কেউ এসে যাবে আমার লাইফে। তখন আবার বলবা সব ছেলেরাই খারাপ৷ ব্লা ব্লা ব্লা... সব কিছু একটু কন্ট্রোলে রাখ বেবি৷
positive,মানে আই ওয়াজ সো কনফিউজড!  হাহা দিবো নাকি লাভ??মন বলে হাহা দাও ক্যাপশনের জন্য আর ব্রেইন বলে লাভ দাও পিকের জন্য।  উফফফ
positive,"ঘুমাতে যাচ্ছিলাম ক্রাশকে গুড নাইট বলে। ভেবেছিলাম আজ রাতে আমাদের বিয়ে নিয়ে একটা সুন্দর স্বপ্ন দেখবো। কিন্তু ঘুমানোর আগেই পেত্নী দেখে ফেলেছি। এখন ক্রাশকে মেসেজ দিলাম, আমার ভয় করছে। ক্রাশ আমাকে কুত্তার বাচ্চা বলে ব্লক করে দিয়েছে। কাদছি।"
offensive,ফালতু বিরক্তিকর একটা মেয়ে।  আন্টি টাইপ মেয়ে গুলোরে এসব নেকামি তে মানাই না।
positive,মুখে যেন আলগা একটা প্লাস্টিক লাগিয়ে দিসেন। আপনাদের ভাষায় এটাকে নাকি ফাউন্ডেশন বলে ??
offensive,অনেক যুম করে গুতাইতে গুতাইতে কপালের উপর সাইডে একটা ব্রণ পাইসি । কি? হাইলাটার লাগাওনাই?
positive,গরিবের আন্টি আমরা এখানে অসংখ্য ভাই বোন আছি আমাদেরকে বলতেই পারতে আমরা না হয় স্বয়ংসম্পূর্ণ কাপড় একটা কিনে দিতাম ।
p,আসো! তোমায় একটু ইনজেকশন দিই হাতে.... পিপড়ার কামড়ের মত ব্যথা পাবা
positive,"যারা কমেন্ট করছেন দয়া করে বানান ঠিক রাখুন। উত্তেজিত অবস্থায় দ্রুত কমেন্ট করতে গিয়ে বানান ভুল করবেন না। আমরা যারা কমেন্ট পড়তে আসি, আমাদের পড়তে বেশ অসুবিধা হয় "
offensive,কি জামা পরছে দেখছেন ভাবি?? এইখান দিয়া কাটা!!!
positive,সব সমস্যা আপনার আন্টি নিয়ে কেন আপু?আপনার আম্মুও কিন্তু আমাদের আন্টি।
positive,"আরে ভাবি জানেন? খান সাহেবের মেয়ে আছেনা? অইজে রাবা?   আরে ভাবি আর বইলেন না সেদিন দেখি রাস্তায় ফুচকা খাইতেসে দাড়ায়ে, তাও আবার একটা ছেড়া জামা পইড়া।অইজে সিনেমায় দেখেন নাই? ভিলেন /গুন্ডা পান্ডা রা নাইকা রে যে উঠায় নিয়ে যাইতো, পরে এক থাবায় নাইকার জামা ছিড়ত? অই ডিজাইন এর জামা পড়া।।।  কি যে একটা অবস্থা ভাবি কি বলব কি বলব  ছি ভাবি আর বইলেন না, সমাজ টা উচ্ছন্নে গেলো "
positive,"ছোট বেলায় আম্মারা যেমনে ঘাম হইতে বাঁচার জন্য আমাদের পাওডার মাইরা দিতো, তোমার অবস্থাও দেখি তেমন !"
offensive,"হয় স্লিভলেস রাখুক, না হয় থাকুক। কিন্তু হাতায় এভাবে ফাঁকা দেখলে মনে হয় টিকা দেয়ার জন্য এতটুকু খালি রেখেছে। সুন্দর।"
positive,"মানে সেদিনও না মেকাপ নিয়ে ভিডিও বানাইলেন ""আমার ফাউন্ডেশন এমন "" লিপস্টিক ওটার প্রুভ""। মেকাপ নিয়া এত কিছু জানলে গলায় ""ফাউন্ডেশন"" দিতে ভুলে গেলেন ক্যামনে?"
positive,"তোমার,ভিডিও গুলো দেখলে মন খারাপ থাকলেও হাসি পায়।ভালো লাগে"
positive,সহমত পোষণ করছি
offensive,হাগা কি আটকায়া গেসে? এমন কইরা কুঁইতা কুঁইতা কথা কয় ক্যান?
offensive,আমি ইমুতে সেক্স করি করলে কলমি // 01750695386  // ইমু নমবার কল করন ইমুতে imo six kro
offensive,রাবা আমি শিহরিত
offensive,কুত্তায় চোদেনা জজ কোর্টের উকিল
offensive,একটু ন্যাকামী কিভাবে করে এই মেয়েটা আমার মাথায় ধরে না
positive,"যাক মেয়েটা ভালভাবে ব্যাক করসে।রাবা, অনেকদিন পর তোমার ছবি ভাল আসছে"
offensive,Oi tour satha video কল কোরবো আমাকে কি কোরতে হবে?
offensive,Looks like গ্রাম্য মহিষের মতো নাকের নোলক  :-P
positive,লাভা আপু
offensive,মদ খাই মেয়েটা
offensive,নষ্ট মাল
positive,ম্যাডামের বয়স ধরে রাখার একটা টিপ দিলে আমার অনেক  উপকার হয়।
positive,তোমাk onক সুন্দr lagteছে
offensive,আপনাকে দেখলেই আমার ক্যান জানি  পৃথিবীর বিলুপ্ত প্রাণী ড্রাগনের কথা মনে পড়ে!!
positive,"জামাটা আয়রন করে পড়লে ভালো হতো। আর তুমি না দেখতে,,     অসাধারন "
positive,মেকআপ তুমি নারীদের করেছ মহান। সকিনাকে দিয়েছ কেটরিনার সম্মান
positive,রোহিঙ্গা রানী হিসেবে পারফেক্ট দেখাচ্ছে
offensive,"Mim Mim হাই প্রবাসী বন্ধুরা আমি মিম আক্তার বলছি 01784649535 আমি ইমু সেক্স করি ভিডিওতে এক হাজার অডিওতে পাচশো টাকা 01784649535 জারা আমার সাথে সেক্স করতে চান তারা ইমুতে কল দিবেন আমার ইমু নাম্বার 01784649535 শুধু প্রবাসী বন্ধুর কল দিবেন 01784649535 ভিডিও কলে 1000টাকা অডিও কলে 500 টাকা, পতি ঘন্টা অজাতা বিরক্ত করার জন্নে কেউ কল দিবেন না শুধু তারাই কল দিবেনহাই প্রবাসী বন্ধুরা আমি মিম আক্তার বলছি 01784649535 আমি ইমু সেক্স করি ভিডিওতে এক হাজার অডিওতে পাচশো টাকা 01784649535 জারা আমার সাথে সেক্স করতে চান তারা ইমুতে কল দিবেন আমার ইমু নাম্বার 01784649535 শুধু প্রবাসী বন্ধুর কল দিবেন 01784649535 ভিডিও কলে 1000টাকা অডিও কলে 500 টাকা, পতি ঘন্টা অজাতা বিরক্ত করার জন্নে কেউ কল দিবেন না শুধু তারাই"
positive,জি আফা  ড্রেস গুলা  ইস্তিরি করার টাকা নাইই বুঝি
positive,কি হয়??  এভাবে সবার সামনে না বললে হয় না??
positive,আপা কি বিছানার চাদর নাকি দরজা জানালার পর্দা গায়ে জড়িয়ে দিলেন বাহহহ বেশ ! চশমার দরকার নাই একটু ইস্ত্রি করে নিলে মন্দ হতোনা
positive,প্রেগন্যান্ট নাকি আপু?
positive,জামা বস্তা থিকা বাহির কইরা পরসে but no one cares
positive,রেবা নাম কে ডিজিটালাইজড করে কি রাবা নামের উৎপত্তি কি দরকার ছিল সুজির পিঠার সাথে নিজের নাম মিলানো
offensive,"কাপড় তথা আপনার উপ্রে নিশ্চিত কেও জোড়াজুড়ি করছিলো? আর সেই কারনেই কাপড় টা কুচকায়া গেছে৷ এখন ঘটনা হইলো ওই লম্পট টা কেডা? ১৯ বছরের পিচ্চি মেয়েকেও ছাড়লো না। হায়্রে বাঙালী,,,,,"
positive,"অসাধারণ! কাল বসন্ত  ছুয়েছিল আমায়, আর আজ তুমি, এক অপরুপ অনন্যা রাবা তুমি ♥"
positive,"বাংলা লিখুন বাংলায়, ইংরেজি লিখুন ইংরেজিতে। অন্তত ফেব্রুয়ারির সম্মানে।"
positive,তাইলেই তো খাপে খাপ আন্টি
offensive,প্রচুর খুদা ছিলো খেয়ে আসতে না আসতেই আপনাকে দেখে খুদা ডাবল হয়ে গেল!
positive,আপু আমি আপনার অনেক বাড়া  ফ্যান আপু।। লাবিউ আপু ❤✌
offensive,"ভাবির সাথে বসে বসে মুলার জুস খাচ্ছিলাম,,, হঠাৎ দেখি আপ্নার পোষ্ট, কিসের মুলা কিসের ভাবি,,,,, দৌরে এসে আপনার পোষ্টা পরলাম,, হাস্তে হাস্তে ভাবিকে জরিয়ে ধরলাম,,, পাশে ভাই ছিলো সেটা খেয়াল করি নাই,,,এখন আমি গরুর ঘড়ে বাধা আছি "
positive,জামা আয়রন করেন নাই?
positive,"রাজিয়া, তুমি যদি এই কমেন্ট টা দেখে থাকো,  তাইলে তোমার বাবাকে বইলো, আমি তোমাকে বিয়ে করতে পারবো না,, আমি অন্য কাউকে ভালোবাসি, সো ভুলে যাও "
positive,আজব তো  সবাই যদি বই লিখা শুধু করে তাহলে পড়বে কারা..!????
positive,জীবনটা বেদনার
offensive,গর্বে বুকটা নাইলা নাইমের মত  ফুলে
offensive,বুড়ি বেডি ওয়াক থু
positive,বইয়ের লগে কি কিচ্ছু ফ্রি থাকবে.?
offensive,আরে! বাড়া খান যে
offensive,খানকি টাও লেখিকা হয়েছে কিন্তু পরে নি কেউ
offensive,মেকাপ এর সাথে  সাথে  যদি একটু  আক্কেল /কাণ্ডজ্ঞান  খাইতি   তাইলে  জনগণের  আর  কষ্ট  করা লাগতনা
positive,আসছে ময়দার দোকান কার কার ময়দা লাগবে!! কোন ঠেলাঠেলি করবেন না
positive,গ্রামের রাবেয়া খাতুন শহরে এসে রাবা খান
positive,কমেন্ট পরতে চলে আসলাম _
offensive,Baরা খানকে দেখে বড়জোর বুইড়াদের Baড়া খাড়া হইতে পারে!  আমরা তরুণরা তোমার মতো মা*রে তুদিওনা!
positive,Dano captain chocolate milk দিচ্ছে ফ্রি তে যদি বই কিনলে
positive,তোমাকে একবার দেখলে বার বার দেখতে মন চায় এখন কি করি বলতো ????
positive,"বই বেচে নাকি নিজেকে express করে, বোঝা যায় না।"
offensive,"এমন একটা বয়স আসে মানুষের যখন মেকাপ দিয়েও বয়সের ছাপ ঢাকা যায়নাহ,  তুমিও মেবি এখন সেই অবস্থানে আছো "
positive,"বইন,আমার কোটা আছে,ফ্রি তে পাঠিয়ে দিস।"
