label,comment
positive,তোমাকেও ঈদ মোবারক
offensive,"অশ্লীল ও নগ্ন নায়িকাদের আবার ঈদ মোবারক, নায়োযুবিল্লা।"
positive,নুসরাত ফারিয়া অতিরিক্ত মেকাপে তোমাকে ভাল লাগেনা ।সাধারন পোশাকে মেকাপে তোমাকে ভাল লাগে।
positive,যাও এবার কোলাকুলি সামলাও একে একে
offensive,মেকাপ কম হয়ে গেছে
positive,আসো কুলাকুলি করি
positive,তোমাকে ও
offensive,তোমার যে চেহারা শয়তানে ভয় পেয়ে যাবে
offensive,নামজ।কায়েম।কর।কবরের।আজাব।থেকেবাছ
positive,ইদে বেশী বেশী খাবার খাও
positive,আমার তরফ থেকে জানাই ঈদের শুভেচ্ছা
positive,সারদিন খুব ভাল গেছে তোমারে দেইখা মেজাজ খারাপ হয়া গেছে
positive,ঈদ মোবারক বন্ধু
offensive,রোজা শেষ এখন মন ভরে গালি দেয়া যাবে।
positive,তাই নাকি
positive,"ঈদ মোবারক , এতো দিন পরে তোমাকে আজ এই সাজে অসাধারণ লাগছে।"
offensive,দুরো নডি ইয়াবা কয়টা খাইছে
offensive,লিপুচটিক এত কম কেন
positive,এহন  দিছে  ৩০ সেকেন্ড খচবার
offensive,ফাউল
positive,"এক মাত্র আমরাই এনেছি বল্টু জোকস্ পেজ,,... অস্থির একটা ফানি পেইজ.... জোকস ব্যাংক"
offensive,আপনি বিবাহিত? স্বামী বিদেশ থাকে বা সারাদিন ব্যস্ত থাকে? একাকী সময় কাটানো দুঃস্বপ্নের মত লাগে?  আপনি চাইলে একাকীত্ব শেয়ার করতে পারেন। 
positive,জলসা দেখিনা
positive,ফাটাফাটি
positive," ""আয়েশা"" ক্যারেকটার দারুণ ছিল! সূর্য আর আয়েশাই ছিল বস২ এর সেরা কাজ এবার 'বস৩"" নিয়ে আসো ডবল জিৎ এর সাথে! "
positive,দেখলাম........
positive,দেখতাছিত
offensive,ইয়ারা মেহেরবান ওটাতো গানের মডেলিংটা ভালো ছিল না. মানে পোশাকটা ভালো ছিল না. আপনি একছন মুসলিম মেয়ে আল্লাহর সাথে মশকারি করলেন.ফাল্তু মেয়ে
positive,দেখব না
positive,"ওমা তাই...! : এই কোথায় গ্যালে তোমরা? দেখে যাও, গিনেসে নাম উঠেছে গো আমাদের ফারিয়ার..! তাকে স্টার জলসায় দেখাচ্ছে গো...! "
positive,#আপা_পটাকা_গানটা_টিভিতে_দিলে_স্টেটাস দিয়েন দেখমু নে 
positive,কি বালের চ্যানেল স্টার জলসা থু বমি আসছে আমার
offensive,স্টার জলসা বাংলাদেশের জন্য একটা দুভর্ক্ষের মতো
positive,আপু টিভির দিকে কি তাকিয়ে ছিলেন।
positive,পটাকা ফিল
positive,বুগি নাই।
positive,শিশু মন
offensive,পাটাকা খবর কি
offensive,এই আফা আন্নে মুইর বাসায় দাওয়াত খাইতে আইলেন না ক্যান ঈদের দিন হ্যাঁ?? 
positive,কোনদল সাপোর্ট করো?
positive,এইটা কি সেই ছবি!!
offensive,মাহফুজ ষাঁড় এর প্রিয় ছাত্রী 
positive,বিয়ে কবে করবে
offensive,সেই মুহুর্ত যখন কেউ বলে রেপটাকা গানটা আপনি ভালো গেয়েছেন
offensive,বালের নাইক্যা
positive,কিছ খাইতে মন চাইতেছে
offensive,বেম্বু ইজ অন 
offensive,তোমার ঠুঠ দুটা কমলরছ
offensive,আর কি আছে দেখানোর মতো 
positive,অমায়িক আপু
offensive,"এমনি এমনি সুন্দর বললে,,, পাপ হইবো পাপ।"
positive,নিল নাকি নীল
positive,মাশাআল্লাহ অনেক সুন্দর লাগছে
offensive,আজিজের  আর শভুর বিছানা গরম
offensive,পুরাই মুগ্ধ। উহা দেখিবার পর থেকে আমার বেড়াল ছানাটা আর খাদ্য গ্রহণ করিতেছেনা।
offensive,বুইড়া বেডার লগে চেট করে
positive,আজিজ কি তোমার স্বামী?
offensive,জাতীয় পুরস্কারপ্রাপ্ত হেবলা নায়িকা..
offensive,আজিজের বিছানা গরম
offensive,একটা ছবিওতো মেকআপ ছাড়া দিলেন না। কিন্তু কেন?
offensive,লালুর মা দেখতে ভালোই
offensive,"আমি প্টাকা গানটা দেখেছি, কুব চুন্দর। কিন্তু উহাতে ডিচলাইক বেচি ক্যা? "
positive,এইটা কিন্ত বেটার ছিলো
positive,আপনি আমার বন্ধু হবেনা বিশ্শাস  করেন  আমি খারাপ না আমার সকছিলো সুটিন করা কিতু হবেনা আমি গরিব মাষুন আমার নামবার দিলাম দয়াকরোন +8801910476915
positive,নামায পড়ো আপু সকালে
offensive,সানি লিওন কে হার মানতে হবে।এতা আমাদের দেশের গর্ব।
positive,মাথা নস্ট অসাধারণ.....
offensive,রেফ টাকা গানটা শুনার পর তিন দিন ঠিক করে ঘুমাইতে পারি নাই এখনো মাঝে ম্ঝে ভয় করে
positive,অনেক সুন্দর হয়েছে
positive,ছবি ছারার আগে একটু দেখে নিবেন না সব ঠিক আছে কি না!!!
offensive,নাভি দেখা যানা কেন
positive,পটাকা গানের কথা এখনো ভূলি নাই।
offensive,এক্সট্রা পেইন
offensive,চুতিয়া
offensive,‌তোর ব...‌লের কা‌লো দাগ
offensive,ফটাকা মায়া তুই
offensive,তোরে কলেরা রোগে কি দেখে নাহ    নাইজেরিয়ার উগান্ডী 
offensive, কমেন্ট পড় আর বগলের নিচে দেখ। ইচ ইচ ইচ।
offensive,ছি একটু ও ভালো লাগছে না
positive,"ক্যান জানিনা আপনার পিক আসলেই আমি অটোমেটিক হাহা রিয়েক্ট দিয়ে দেই, কেন দেই নিজেও জানিনা"
offensive,হু ফোকাসিং অন ইউর বগলতোলা 
offensive,বগল ময়লা
positive,জিত ভাই কই
positive,বেষ্ট
positive,দেখলে মন ভরে যায়
offensive,পেতনি
positive,আপু গরিবে এক দিন  বড়োলকের একদিন গরিবের আশা পুরন হয়না আমার সকছিলো সুটটিনে কাজকরা কিতু হবেনা মনেচাইলে দয়াকরোন আমার নামবার দিলাম 
positive,এইটা কি পটাকা থেকে নেয়া নুসরাত!!!!!
offensive,আজাইরা ফালতু ১ টা মাইয়া
positive,শুপরামর্শ দেবার জন্যে ধন্যবাদ দিদি
offensive,তুমি খালি মডেলিংওই করবা..!! ফকিন্নির ঘরের ফকিন্নি..!!
offensive,বইন আপ্নে আর এই গানের ভিড্যু প্রচার কইরেন না। প্লিগ
positive,পটাকা গান এর সুনাম গাইতেছে অপমান করা হয় নাই???
offensive,রেপ এ টাকা।। রেপ এ টাকা। এটা একটা গান হইলো?
positive,কালজয়ী গান 
offensive,নিজের বিচি নিজেয় গেলে পেলা ছাড়া ওপায় পাচ্ছি না কেন বোন আল্লাহ কি গায়ে চামড়া দে নি তুর
positive,গান টা বেশ ভালো।  তবু যারা গান টা নিয়ে বাজে মন্তব্য করেছে তারা আসলে হুজুগে এসব করেছে। আর সমালোচনা তাকে ঘিরেই হয় যার জনপ্রিয়তা আছে।
offensive,তোরে ডিসলাইক দিলাম শালী
offensive,এতো বেশি ভাউ কেন তা জানার পরেও পোষ্ট দিয়ে আপনি প্রমান করলেন আপনি লিজেন্ড
positive,এখনো পটাকা চলে
positive,যে যাই বলুক। গানটি অসাধারন হয়েছে।
offensive,আবাল কোথাকার
offensive,কোন জংলী গানজা টাইনা গানটা করছস।
offensive,লজ্জা শরম কিছু নাই ৩ লাখ ৩৪ হাজার ডিজলাইক পেয়ে আবার শেয়ার করে
offensive,এর চেয়ে বেশি ভিউ হয়
offensive,ও আফা ডিজলাইক এর কতা কইতাছেন না কিয়ারে?
offensive, লজ্জা করেনা??
positive,লাইকের থেকে ডিসলাইক বেশী
offensive,সপ্নে দেখলাম এই পাতাকা গান শুনে নাকি অনেক জায়গা মৃত মানুষ জীবিত হয়ে গেসে??
positive,ডিজলাইক এর রেকর্ড ছুয়েছে
offensive,বিশ্ব বেহায়া বেডি।
positive,গানের লিরিক্স অসাম ছিল!! সুন্দর 
positive," সবাই ভুলে গেয়েছিল,  সেটা দেখতে আসবে। ফটকা।"
offensive,বাজে গান একদম
positive,"#ফারিয়া , সালমান মুক্তাদিরকে দেখেন । ওনার হেটার্স কিন্তু কম না । বাট ওনি এইসবে কর্ণপাত না করে নিজের কাজ করে যাচ্ছেন এবং দিন শেষে ভালো রেজাল্ট পাচ্ছে ।ওনার সাবস্ক্রাইবার ১ মিলিয়ন এর দ্বারপ্রান্তে । আপনিও যদি হেটার্সদের কথা কানে না নিয়ে নিজের কাজেই শুধু সম্পুর্ণ মনোনিবেশ করেন তাহলে অবশ্যই প্রচুর সফলতা পাবেন । একসময়ের যে শাকিব খানকে মানুষ হিজড়া ডাকতো তারাও কিন্তু আজ শাকিবের মুভি দেখতে হলে ভিড় জমায় ! তাই কাউকে পাত্তা না দেন ।নিজের কাজ বেশি বেশি করুন ।অনেকদিন হলো আপনার নতুন মুভি আসছেনা । সবশেষে মনে রাখবেন যে এটা বাংলাদেশ । মানুষ আপনাকে সফলতার চূড়ায় উঠতে সাহায্য করবেনা । বাট সফল হয়ে গেলে তালি দিনশেষে ঠিক ই পাবেন । বেস্ট অফ লাক 👍"
positive,মানুষ লাইক দিতে দিতে গানটারে হিট করে দিছে
offensive,খবিশ....তোরে সামনে পাইলে জুতা দিয়ে পেটামু
positive,মনা ডিসলাইক এক বার হয় বার বার না।
offensive,পাটাকা আগামীতে বিকিকিনি আর পেনট্রি পরে একটা জাকানাকা পাটাকা চাই বাংলার ভালো করে তকে ধর্ষন করে দিবে রে পাটাকা
offensive,পাদুনির লজ্জা শরম বলতে কিসু নাই।।।এত ডিজলাইক পাবার পরো কি তোর লজ্জা হয় না
offensive,"আমরা আসলে গানের কিছু বুঝিনা । এজন্যই মাহফুজ ভাই , ইভা ভাবী , নুস্রাত ফারীয়ার  গানকে নিয়ে ট্রল করি   শেইম অন ইউ ভাংগালিয  । #হিরো_আলম_জিন্দাবাদ"
positive,"ইস্যুটা চাপা পড়ছিলো, সেটারে আজাইরা এক স্ট্যাটাল দিয়া সামনে নিয়া আসার মানে কি? মাহফুজুর রহমান, আর কেকা ফেরদসির সাথে নিজের নামটা উচ্চারিত হচ্ছে না বলে কষ্ট লাগছে?"
offensive,হালার ৫ মিলিয়নে এই অবস্থা। ১০ মিলিয়ন হইলে তো ব্যানার পোস্টার লাগাই ফেলবো। 
offensive,এতো বাঁশের পরে ও পাটাকা মারাও লজ্জা শরম নাই নাকি সব শেষ হয়ে গেছে পাটাকার মধ্যে ডিসলাইক
offensive,ল্যাংটা হলে সবাই দেখতে যায় এতে এতো ভিও পেয়ে প্রশংসিত হবার ব্যর্থ সান্তনা না নিয়ে ভালো ও  গ্রহণযোগ্য কিছু করে জবাব দিন। এরকম নিচু হওয়া ভালো না।
offensive,লজ্জানাই
offensive,হায়রে পাটাকার সোদন
offensive,"ভাত খাইতে বসছিলাম,এ পোস্টটা দেখার পর সব উগলাই দিছি!"
positive,পটাকা মানে টা কি আফা ?
positive,কি পটাকা শুনাবেন নাকি
positive,সন্ত্রাসিদের সাথে আবার কিসের দেখা আগে তাদের সাজা দিয়ে শুদ্ধতায় আনতে হবে তারপর দেখা যাবে যে শুদ্ধি লাভ করেছে কিনা
offensive,ডায়াল করে লাউ ঠেলা ।
positive, ডায়াল করে দেখে নিন পটাকা গান
offensive,মানুষ পচাইয়া কিছু রাখবে না। 
positive,লিটনের ফ্লাট
positive,এখন বোঝা যায় তুমি বাংলার মেয়ে
positive,বেবিটি সুন্দর  বেবির  খালা সুন্দুরি
positive,দুজনকেই ভালো লাগছে।
positive,তোমারটা দেখব কবে
positive,কার  বেবি  ম্যাম
positive,আপনার মেয়ে তো আপনার মতো হয়েছে
positive,বাচ্চা কি আপনার
positive,বাচ্চা টা কার?
positive,বাচ্চা টা সাথে থাকাতে লাভ দিলাম
offensive,আর কতদিন পরের বাচ্চা নিয়া বেড়াবেন দিদি!!
positive,কার বেবি জিত দার নাকি
positive,পিচ্চি টা কে??? অনেক কিউট
positive,বাবু
positive,আমি ফোন করব তুমি অপেক্ষায়
positive,ভক্ত পাইলেন কই তাইক্কা? -_-
positive,তয় কেরতাম অনে ।
offensive,ফালতু নায়িকা
offensive,আপনার সব হেটার্স। ভক্ত নাই। আর আপনার সাথে কথা বললে পাব্লিকের লাভ কি? হুদাই সময় আর টাকা নস্ট।
offensive,বা* ফালানি গেছে??
offensive,নুসরাত তরে কুত্তা দিয়া চোদামু
positive,এত ফালতু টাইম নাই
offensive,",,,পুটকি মারা দিলে ভাল হতো"
offensive,পারলে ভোদার আপলোড দাও
offensive,তোরে দুইদিন পরে ল্যাম্পপোস্টের কাছে দেখতে পাবো রাতে
positive,"মোবাইল নং দিয়ে দিলে তো হয়,,  যার দরকার কথা বলে নিবে"
positive,ওর সাথে কথা বলার সময় নাই
offensive,আবালিনী 
positive,তার ভক্ত আছে নি আবার এই দেশে।
positive,কোন ইচ্ছা নাই
offensive,হুদাই একটা
offensive,হট টমেটো সস
offensive,যেদিন কল সেন্টারে যাইবি সেইদিন আমার বাংলালিঙ্ক সীমটা ভেঙ্গে পেলব তার কারণ তো মতন সন্ত্রাসিদের এইভাবে প্রমোট করবে বাংলালিঙ্ক তা তো হতে দিতে পারি না আর সেইটার ছবি এফবিতে প্রোপাইল পিক করে রাখবো প্রতিবাদ স্বরুপ
offensive,যদি পুটকি মারা দিতে রাজি থাক কল দিমু
offensive,তোমার ভোদা একটা পিক দেখাবা
offensive,এই পর্যন্ত কত জনের কাছে পুটকি মারা দিছ?
offensive,তোর ভোদা থেবরা মারা
offensive,আমার হেডার নায়িকা তুমি
offensive,বেহায়া পটাকা বেটি....... দেশি অশ্লিল নায়িকা............ মুনমুন ময়ুরির থেকেও নেক্কারজনক...........
offensive,টেকা'ত বলদের পুটকি দিয়া আসে তাইনা? যে  #আবাল_মার্কা_মাইয়া কল দিমু
positive,ভক্তরা ফোন দিয়া পাটাকা শুনাইবো 
positive,তাহলে নামবার দিন
offensive,কেনো পাটাকা গান শুনাবা এই গান শুনার আগে আমার মরন হোক
offensive,"বালের নাইক্যা,,, ডিজলাইক"
offensive,আশা রাখি তার কোন ভক্ত নাই
positive,ওর ভক্ত করা ???
offensive,"যেকোনো বয়সের আপু/আন্টি/ভাবী সেক্সচ্যাট/ফোনসেক্স করে ভোদার জ্বালা মিটাতে চাইলে আমাকে এড দাও, অথবা নক করো...."
positive,প্রেমের জোয়ারে ভেসে আয় এলো মেলো  করে দে আমায়  I 
positive,ফিকার সুতো
offensive,এবার শুধু ব্রা পেন্টি দেখাই বাকি আছে
offensive,বাংলাদেশকে পুরাই খারাপ করে ফেলছে
offensive,বাংলার বদিনী
offensive,ব্রা পরো নাই কেরে
offensive,ফোটাকা ফোতাকা 
offensive,ঝাউলি
positive,"জায়গাটা অনেক সুন্দর,,, কোথায় এটা"
positive,আপু আপনি যেভাব টা সেটাই আপনাকে অনেক সুন্দর মানাই
positive, আপনাকে সার্ট পেন্টে পরাতে কি সুন্দর লাগছে ওফ...
offensive," যৌবন জ্বালায় অস্থির, কোন মেয়ে জ্বালা মিটাতে চাইলে ইনবক্স করো।"
positive,আরণ্যকে
offensive,"ফুটপারের জিন্স, শার্ট! আহারে লাইফটারে কে যেন রেপ করে টাকা না দিয়ে চলে গে"
positive,বিয়ে করে নাও
positive,ইউ আর লুকিং ফ্যান্টাবুলাস। ইয় আর সিম্পলি আউটস্ট্যান্ডিং!!
positive,জায়গাটার নাম জানতে পারি ।
positive,আল্লাহ মেহেরবান
positive,"হি আমার পরুপাইল গুরে আসুন,"
offensive,"ভালো লাগে নাই, পিক"
offensive,বাইট্টুনি।।।।।।।।
offensive,পার নাইট কত নেও যে তিন কোটি টাকা দিয়ে গাড়ি কিনলে।
offensive,"যেকোনো বয়সের আপু/আন্টি/ভাবী সেক্সচ্যাট/ফোনসেক্স করে ভোদার জ্বালা মিটাতে চাইলে আমাকে এড দাও, অথবা নক করো...."
offensive,সবার মতো মুতা বলো
offensive,আগে গান শুনতাম কালা চশমা এখন শুনি কালা বগল!!
offensive,তদের মতন সন্ত্রাসীদে প্রমোট করার জন্য আজকে বাংলালিঙ্ক সীমি ভেঙ্গে  ছবি তুলব আর সেই ছবি আপলোড করব কারণ তোরা যেই হারে সন্ত্রাসী করেছিস তার জন্য আরো ভয়ানক সন্ত্রাসী তৈরী হচ্ছে তার মধ্যে অতিসাম্প্রতিক নাসিরের গঠনাউ অন্তর্ভুক্ত হবে কারণ তোরাই দেখেয়েছিস কিভাবে প্রতারণা সন্ত্রাসী করে মানুষের দৃষ্টি আকর্ষণ করতে তাইতো তোরা চুমুর নামে একে তু প্রতারণা করলে আরেকটা হলো অনৈতিকতার চর্চা করে সমাজকে কুলসিত করলে আর তাতে খতম আলো খুব ভাল ভুমিকা রেখেছে তোর সন্ত্রাসীপনা ও লাম্পট্য বিস্তারে আর তাতে সমাজে ভয়ানক নৈতিক স্থলন হইল সেটা তোর মতন সন্ত্রাসীরা দেখতে পায় না
offensive,আমরা নুসরাত পাদিয়াকে কেন ফোন দিবো?
offensive,"শুনো,তুমি বুয়া । আমি জোয়ান ।"
positive,আপু ড্রেস টা কি রেডিমেইড? কোত্থেকে কিনলেন?
offensive,"যেকোনো বয়সের আপু/আন্টি/ভাবী সেক্সচ্যাট/ফোনসেক্স করে ভোদার জ্বালা মিটাতে চাইলে আমাকে এড দাও, অথবা নক করো...."
positive,আমি ও আমাদের ভক্ত নুসরাত ফারিয়াকে সিলেট শ্রীমঙ্গলে মৌলভীবাজারে আসার নিমন্ত্রণ জানাচ্ছি। প্রচারে শ্রীমঙ্গল ও মৌলভীবাজার বাসী।
offensive,দুর হো সন্ত্রাসীর বাচ্চারা
positive,ফোন দিতে হবে কেন? নুসরাত ফারিয়ে কে যে তার সাথে কথা বলতে হবে। ঠিকভাবে বাংলায় কথা বলতে পারেনা। সে আবার কিভাবে সেলিব্রিটি হল ? যতসব।
offensive,পেদো না
offensive,পুলাপানের পাতলা গু মুখে ছোরে মার শালিরে.
offensive,কি মোডা মোডা...এগুলা বলে নায়িকা 
offensive,ঠোট বাকায়ে ছারা সুস্ত মানুষের মতো কথা বলতে পারনা?
offensive,ফালতু নায়িকা মিডিয়া জগতের
positive,নুসরাত ফারিয়া তোমার নতুন ছবির খবর কি।
positive,ভালোলাগে তোমাকে আপ কিনতু কলকাতা ভাষায় কথা বলো তাই একটু খারপ লাগে
positive,কেমেরা + ইডিট অনেক ভালো হইসে
positive,তোমার ছোটো বেলার ছবি।
offensive,"আখেরাত দুনিয়া জন্য ভাব এ দুনিয়া এক সেকেন্ড  এর জন্য নাই ভরসা'"" মানুষ মরণশীল"
positive,ফুলে পানি ছিঁটা দিতে হবে।
positive,আরে দেশি পটাকা নি...........
positive,রুপপরী।
positive,তূমি আথ সুনদর কেন
offensive,বালিকা এইবার  পালাবি কই  মেলা থেকে কিনে আনছি  মেয়ে পটানোর  বই
positive,আপু সকালে উঠো কয়টায়?
offensive,তিন লাইন লেখতেই বানান ভুল।তাহলে বেশি লিখলে কি হবে।
positive,এক নিশ্চিত চিন্তা সারা বিশ্বকে পরিবর্তন করতে যথেষ্ট
positive,ও ফারিয়া
positive,অসাধারণ লাগে তোমাকে নুসরাত ফারিযা
positive,শুভ সকাল।
positive,তোমাকে পিখার জাকাছ
positive,এতো দিন কোথায় ছিলে?
offensive,িএইটা কি গামছা নি পড়ছস শুয়োর?/ 
offensive,"আপু তোমাকে একটা খাঠুনের মত লাগছে,?"
positive,"হে মানব সমাজ! তোমরা তোমাদের পালনকর্তাকে ভয় কর, যিনি তোমাদেরকে এক ব্যক্তি থেকে সৃষ্টি করেছেন এবং যিনি তার থেকে তার সঙ্গীনীকে সৃষ্টি করেছেন; আর বিস্তার করেছেন তাদের দু’জন থেকে অগণিত পুরুষ ও নারী। আর আল্লাহকে ভয় কর, যাঁর নামে তোমরা একে অপরের নিকট যাচঞ্ঝা করে থাক এবং আত্নীয় জ্ঞাতিদের ব্যাপারে সতর্কতা অবলম্বন কর। নিশ্চয় আল্লাহ তোমাদের ব্যাপারে সচেতন রয়েছেন।"
positive,আপু কেমন আছেন আশা করি ভালোআছেন আমার সকছিলো সুটিন করার কিন্তু আমিগরিব মাষুন মনেচাইলে দয়াকরো আপু বিশ্শাস করোন আমার নামবার দিলাম 
offensive,চুষে খাব
offensive,বইন তুই কি আর মানুষ হবিনা?
offensive,খাং.... জিতের টা ভাল নাকি দেশি গুলো??
offensive,হাগু
offensive,"অতৃপ্ত বিবাহিত, ডিভোর্সী নারী এবং শিক্ষিত স্মার্ট ওপেন মাইন্ডেট মেয়েরা সম্পূর্ণ গোপনীয়াতা বজায় রেখে আস্হার সাথে সেক্স কর"
offensive,"ধোনটা অনেক ব্যথা করতেছে, এমন কেউ কি আছো, যে তার নরম হাতের স্পর্শে সেই ব্যথা কমায় দিবে....??? যদি থাকো তাহলে আমাকে ম্যাসেজ করো....."
positive,মনি
offensive,"যেকোনো বয়সের আপু/আন্টি/ভাবী সেক্সচ্যাট/ফোনসেক্স করে ভোদার জ্বালা মিটাতে চাইলে আমাকে এড দাও, অথবা নক করো...."
positive,আপনসর কনাটাক নামবার পবয়া যাবে
positive,"ফূল ফুল তুল তুল গা ভেজা শিশিরে, বুল বুল মশগুল, কার গান গাহিরে? তর বর উঠে পর রাত ভোর দেখ না? হাত তুলে প্রাণ খুলে স্রষ্টারে ডাক না.. ঝিক মিক দশ দিক নাই পিক পাপিয়া.. সাদা বক চক চক উড়ে যায় ডাকিয়া.. বিল ঝিল খিল খিল লাল নীল বরণে, গাছে গাছে ফিঙ্গে নাচে চঞ্জল চরনে। ভেজা ভেজা তাজা তাজা শেফালির সুবাসে, শিশুদল কোলাহল করে নানা হরষে। টিদার জরিপার শ্যাম শাড়ী অঙ্গে এ্যলো কেশে এলো হেসে শরত এ বঙ্গে.."
offensive,নাইজেরিয়া যা
positive,সুন্দর লাগছে জানু
offensive,গায়ে কাপর চোপর কি কিছু আছে রে
offensive,পোটাকা রেপ টাকা
positive,বিউটিফুল... 
positive,ভাই আপনারা কেউকি আমাকে   ডানলোড লিং  দিবেন  দয়াকরে...?
positive,স্বপ্নের নায়িকা শাবনূর আর প্রিয় ফারিয়া
positive,শব  নূর....  নাইকাদের নাইকা..
positive,ফারিয়া আপুকে আমার খুব পছন্দ
positive,প্রিয় শাবনুর এবং ফারিয়া 
positive,এই একটি পিকচারের জন্য অনেক অপেক্ষা করেছি! প্রিয় দুইটা মানুষ এক ফ্রেমে আসবে সেটা ছিল অনেক অপেক্ষার জিনিস! ভালবাসা অবিরাম! শাবনূর আর ফারিয়া সবসময় প্রিয় ♥ অনেক ভাল থেকো তোমরা দুজন!
positive,শাবনুর আমার প্রিয়
positive,একজন অসাধারণ অভিনেত্রীর সাথে একজন ভালো আরজে।  
positive,খালাম্মা নুসরাত খেমন আছেন?
positive,ভালোবাসার মানুষ গুলো এক ফ্রেমে ওয়াও
positive,আপু আপনারা হাসি খুশি গরিবরা কানা আমি গরিব আপোনার সাতে কথাবলতে পারবোনা বলে তাই কসঠো করে ফনটা কিনেচি আমার সকছিলো হাসিখুশি আমার নামবার দিলাম দয়াকরো ইমু আছে খমাকরোন আমাই
positive,নসরাত আপুর মেয়ে টাতো ্রঅনেক সনিনদোর
offensive,আপু তুমি নিঃসন্দেহে সুন্দর তবু ও যখন সব কিছুতেই প্রিয়াঙ্কা চোপড়া কে নিজের মধ্যে ধারণ কর দেখতে ফেইক লাগে!!!  প্লিজ নিজের ভিতরের নুসরাত হও ইনশাআল্লাহ তুমি অনেক বড় কিছু করতে পারবা!!!
offensive,আপনার পাশে একটা অস্ট্রেলিয়ান গাই আছে
positive,তোমার জন্য মরতে পারি ও সুন্দ্রি তুমি গলার মালা ।  তোমাকে ১৫ দিনের জন্য চাই। পড়ে চলে যেও বোরিং লাগলে।
offensive,"তোর মুখে মুতি,  তুই আল্লাহর নামে বাজে গানে ন্যাংতা নাচ নেচেছিলি,,  তুই জাহান্নামি,  বুঝবি সময় হলেই যখন মরবি"
offensive,লম্বা খোলা চুলে তুমাকে খুব সেক্সি লাগছে
positive,কী চমৎকার লাগছে গো 
offensive,"আপনার পিক দেখার পর সপ্তাহ আর ভালো যায় না, খালি ডায়রিয়া হয় "
positive,আরেকটা কই
offensive,সো সেক্সি সানি লিওন
offensive,একটা খাটি বেয়াদব
positive,মর্নিংটাই নস্ট কইরা দিলো 
positive,তুমি কি মুসলিম ঘরের মেয়ে?
offensive,"সকাল সকালে এই ছবি আপনি না দিলে ও পারতেন,,,। একটা ফুল এর ছবি দিলে ও হতে,,,,। কিন্তু আপনার এই ছবি তে,,,,,"
offensive,মাথা নস্ট এত বড় বড়
positive,মাঠ চলে গেল বলের বাহিরে।
offensive,সোনা দেখাও
offensive,আটা আর বাকি রাখছেন কে ওইগুলা দিতেন আর এত কাপড় না পরলেও তো হতো আপনি মিস ওয়ার্ল্ড।
offensive,"ওহে ফারিহা,কি দেখাচ্ছ বুকটা চারিয়া?"
positive,"আমার স্বর্গ, তুমি।লাভ ইউ"
positive,সকালবেলা এই সব না দেখালেও পারতেন।
offensive,বল গুলো বাহিরে কা
offensive,"#নুসরাত ম্যাডাম, আপনি যেভাবে কাপড় খুলতে শুরু করেছেন......তাতে আমরা শঙ্কিত(!) একটু লাজ-শরম রাইখেন আর কী।"
offensive,"এই বেয়াদব মেয়ে ফারিয়া,,, তুই এইটা কি ড্রেস পড়ছোস,,,,? রেন্ডি মার্কা ড্রেস। সালি দেয়াদব"
offensive,কুত্তার বাচ্চা।সকালে উইঠাই এই খারাপ ছবি দেখতে হলো।মারাইয়া আইছো কোথ থেইকা?
positive,টাকা কি করে তার একটু নোমুনা।
positive,সুপ্রভাত
positive,এত সকালে তুমি জেগে আছ কেন?
offensive,দূরে গিয়ে মর
offensive,"""বুয়ার মাইয়া এখন অডি চালায়, তা আবার শো অফ করে""  অনেকে এটা ভাবতেছেন না? জ্বি আপনি ঠিকই ভাবছেন। কিন্তু তার মা বুয়া না, আয়া ছিলেন শহীদ আনোয়ার গার্লস কলেজের। তিনি গর্ব করতেই পারেন। তার মেয়ে আজকে অডি কেনার যোগ্যতা অর্জন করেছে। আর মেয়ে হিসেবে নুসরাতও গর্ব করতে পারে যে আয়ার চাকরি করে তার মা তাকে অডি কিনতে পারার মত যোগ্য করে তুলেছে।"
positive,"এগুলা ভাইরাল হয় না,ভাইরাল হয় অপরাধী !!"
offensive,"একটা  পাটাকার জন্য যে ঝাকুনিটা দিয়েছিলেন,  আর একটা  এর জন্য যে আপনি কি করতে পারেন তা আমরা বুঝি।   কয়দিনের আর রুপ যৌবন। কামায়ে নেন।"
offensive,জাহান্নামে যাবার জন্য প্রস্তুত হও। নইলে ক্ষমা চেয়ে আল্লাহর পথে ফিরে এসো।
positive,অভিনন্দন।বাংলাদেশে অডি কি অাপনিই প্রথম?
offensive,সুন্দরী মেয়েদের স্বপ্ন পূরণ এখন খুব কঠিন কাজ নয়। এদেশে একজন সুন্দরী মেয়ের স্বপ্ন পূরণ করার জন্য অনেক লোক আছে কিন্তু একটি ছেলের জন্য সেটা অনেক কষ্টকর।
positive,তুমি অনেক সুন্দর
positive,তার মানে বাংলাদেশে সিনেমা ব্যবসা  ভালই যাচ্ছে
positive,গাড়িটা আমারে দিয়া দেন।
offensive, টাকা থাকলে স্বপ্ন দেখা লাগে না
positive,মুগ্ধ হলাম প্রিয়-
positive,তোমার ড্রেসটা ভালো লাগছে না
positive,লালে লাল
offensive,বা*** গাড়ি দেখাও 
offensive,বেশ্যা একটা। নিজের দেহ বিক্রি করে আর কত।।তুই না মুসলিম
offensive,দুর তোদের কারনে আর ও মেয়েরা দোষিত হচেছ
positive,আপু তোমার পিকটা সুন্দর আমি তমার একজন ভক্ত
